Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
166200	-302.9695	-279.7689	-23.20063	2.331608	0.147776	0.474875	0.377349	0.237333	0.292575	0.235046	0.235046	0.2996239
166400	-305.8692	-280.72	-25.14919	2.692928	0.126691	0.44397	0.429339	0.222008	0.282683	0.247655	0.247655	0.131433
166600	-301.0307	-280.9389	-20.09186	2.236537	0.161966	0.456682	0.381352	0.261807	0.306329	0.215932	0.215932	0.08145669
166800	-298.8603	-273.7583	-25.10199	2.758248	0.116746	0.309395	0.57386	0.27396	0.312264	0.206888	0.206888	0.06145054
167000	-303.1687	-277.6736	-25.49506	2.825169	0.193446	0.644408	0.162147	0.230882	0.288534	0.240292	0.240292	0.03327835
167200	-302.772	-283.1267	-19.64524	2.235118	0.177841	0.694189	0.12797	0.203939	0.269695	0.263183	0.263183	0.03778934
167400	-299.4663	-276.6806	-22.78569	2.582333	0.145673	0.484198	0.370129	0.231275	0.288785	0.23997	0.23997	0.006309942
167600	-301.9763	-273.6376	-28.33868	3.088096	0.145239	0.478903	0.375858	0.232702	0.289692	0.238803	0.238803	0.05745554
167800	-300.8086	-275.23	-25.57856	2.817127	0.158088	0.426842	0.41507	0.270268	0.310522	0.209605	0.209605	0.05169048
168000	-302.4493	-280.6729	-21.77642	2.366378	0.13328	0.325142	0.541578	0.290736	0.319521	0.194872	0.194872	0.1189218
168200	-299.551	-270.4221	-29.12888	3.211423	0.115408	0.287582	0.59701	0.286379	0.317739	0.197941	0.197941	0.01148497
168400	-300.0013	-274.7147	-25.28657	2.778504	0.131751	0.375152	0.493097	0.259913	0.305352	0.217368	0.217368	0.06043846
168600	-301.5417	-274.2162	-27.3255	2.901133	0.126262	0.399703	0.474035	0.240058	0.294228	0.232857	0.232857	0.1441271
168800	-297.9387	-271.4465	-26.49221	2.933935	0.128401	0.345264	0.526335	0.271079	0.31091	0.209006	0.209006	0.02569993
169000	-299.1595	-268.7371	-30.42245	3.346577	0.119521	0.303558	0.576921	0.282503	0.316093	0.200702	0.200702	0.005690495
169200	-298.9726	-266.2631	-32.70954	3.577901	0.111717	0.262778	0.625505	0.298314	0.322453	0.189616	0.189616	0.003097575
169400	-303.2009	-281.947	-21.25395	2.311212	0.121907	0.436245	0.441849	0.218411	0.280214	0.250687	0.250687	0.1258075
169600	-299.788	-274.6698	-25.11826	2.643903	0.155847	0.397459	0.446694	0.281665	0.315729	0.201303	0.201303	0.1770638
169800	-299.0899	-270.6058	-28.48411	3.128288	0.135361	0.36514	0.499499	0.270451	0.31061	0.209469	0.209469	0.03038377
170000	-299.8258	-274.6731	-25.15276	2.759054	0.168862	0.332414	0.498724	0.336864	0.334195	0.164471	0.164471	0.06598271
170200	-298.802	-269.4231	-29.37889	3.243299	0.1343	0.330463	0.535237	0.288964	0.318805	0.196116	0.196116	0.004815443
170400	-300.9679	-275.3355	-25.63246	2.606005	0.143314	0.3538	0.502886	0.288292	0.31853	0.196589	0.196589	0.2592182
170600	-300.3546	-273.461	-26.8936	2.907966	0.159548	0.336496	0.503956	0.321641	0.330178	0.174091	0.174091	0.09271998
170800	-302.5548	-268.0863	-34.46849	3.493346	0.155649	0.338735	0.505616	0.314834	0.328123	0.178522	0.178522	0.2599551
171000	-305.2455	-275.394	-29.85152	3.071405	0.128027	0.447803	0.42417	0.222335	0.282905	0.24738	0.24738	0.2141109
171200	-301.1363	-275.1185	-26.01778	2.867137	0.109436	0.235583	0.654981	0.317188	0.328852	0.17698	0.17698	0.04375095
171400	-301.021	-267.5885	-33.43249	3.587117	0.12376	0.340074	0.536166	0.26682	0.308847	0.212166	0.212166	0.06435193
171600	-297.7707	-269.3052	-28.46552	3.126637	0.12438	0.34298	0.53264	0.266133	0.308508	0.212679	0.212679	0.03014116
171800	-301.7287	-274.2898	-27.43894	2.727157	0.118484	0.301	0.580516	0.282451	0.316071	0.200739	0.200739	0.3274902
172000	-304.0607	-266.6432	-37.4175	3.9745	0.155906	0.338502	0.505592	0.315339	0.328281	0.17819	0.17819	0.07992943
172200	-300.8423	-270.0141	-30.82821	3.174222	0.135916	0.371524	0.49256	0.267847	0.309351	0.211401	0.211401	0.2160798
172400	-301.8286	-280.9918	-20.83686	2.262355	0.145461	0.448749	0.405791	0.244797	0.297031	0.229086	0.229086	0.1316355
172600	-300.5508	-278.64	-21.9107	2.474256	0.140509	0.385384	0.474108	0.267181	0.309025	0.211897	0.211897	0.02591924
172800	-300.0888	-269.6475	-30.44126	3.347286	0.130823	0.369861	0.499316	0.261288	0.306063	0.216324	0.216324	0.007161207
173000	-298.6011	-271.9346	-26.66649	2.885869	0.144844	0.38485	0.470307	0.273448	0.312026	0.207263	0.207263	0.09069295
173200	-301.1026	-268.83	-32.27258	3.387506	0.110136	0.3351	0.554764	0.247366	0.298511	0.227061	0.227061	0.1542711
173400	-301.2118	-269.5611	-31.65071	3.430831	0.164315	0.381137	0.454548	0.301246	0.323531	0.187611	0.187611	0.04418567
173600	-298.5468	-273.8139	-24.73289	2.747973	0.119621	0.362797	0.517582	0.247961	0.29885	0.226595	0.226595	0.03575116
173800	-301.7756	-275.7402	-26.03539	2.876169	0.159755	0.423699	0.416545	0.273809	0.312194	0.206998	0.206998	0.03670544
174000	-302.3533	-267.9143	-34.43901	3.375347	0.124411	0.332753	0.542836	0.272137	0.311411	0.208226	0.208226	0.3842186
174200	-298.6742	-270.231	-28.44318	3.066	0.125534	0.335917	0.538549	0.272041	0.311365	0.208297	0.208297	0.08720962
174400	-302.0316	-277.8085	-24.22315	2.602744	0.168853	0.334763	0.496384	0.335281	0.333814	0.165453	0.165453	0.1272555
174600	-299.807	-274.2728	-25.53419	2.811384	0.155289	0.385237	0.459474	0.287292	0.318118	0.197295	0.197295	0.05075067
174800	-299.3454	-270.1802	-29.16523	3.096886	0.132863	0.264595	0.602542	0.334282	0.333569	0.166074	0.166074	0.1282095
175000	-299.734	-279.4338	-20.30016	2.316346	0.135669	0.436425	0.427907	0.237145	0.292459	0.235198	0.235198	0.02354012
175200	-298.0292	-274.2598	-23.76947	2.658914	0.143297	0.334514	0.52219	0.299903	0.323041	0.188528	0.188528	0.02782667
175400	-299.5678	-276.2704	-23.29742	2.629241	0.16676	0.419657	0.413583	0.284371	0.316893	0.199368	0.199368	0.01066066
175600	-302.7551	-280.5661	-22.18897	2.454611	0.103941	0.361655	0.534404	0.223243	0.283518	0.24662	0.24662	0.07553575
175800	-299.235	-272.322	-26.913	2.972654	0.149395	0.284062	0.566543	0.344659	0.33595	0.159696	0.159696	0.02894071
176000	-300.8846	-276.3062	-24.57839	2.764529	0.103758	0.427742	0.468499	0.195218	0.262894	0.270944	0.270944	0.003441595
176200	-299.37	-273.2744	-26.09562	2.784152	0.139315	0.293881	0.566804	0.321599	0.330165	0.174118	0.174118	0.1342588
176400	-301.8858	-268.9204	-32.96531	3.596714	0.11223	0.201523	0.686246	0.357701	0.338441	0.151929	0.151929	0.009702514
176600	-301.0498	-277.9983	-23.05145	2.614069	0.161672	0.501878	0.33645	0.243647	0.296359	0.229997	0.229997	0.001146477
176800	-300.6189	-277.828	-22.79088	2.46207	0.137679	0.39052	0.471801	0.260657	0.305737	0.216803	0.216803	0.1249934
177000	-298.2587	-270.4518	-27.80686	3.073031	0.143871	0.343251	0.512878	0.295348	0.321331	0.19166	0.19166	0.01776584
177200	-301.053	-279.6548	-21.3982	2.379056	0.181614	0.479132	0.339254	0.274862	0.312682	0.206228	0.206228	0.07026229
177400	-302.0867	-273.8199	-28.26676	3.083015	0.186745	0.378499	0.434756	0.330379	0.33258	0.16852	0.16852	0.05332603
177600	-299.0748	-270.2972	-28.77759	3.182908	0.11228	0.286309	0.601411	0.281693	0.315742	0.201283	0.201283	0.004906724
177800	-299.7127	-268.7562	-30.95653	3.278896	0.117718	0.270662	0.61162	0.303101	0.324197	0.186351	0.186351	0.1253666
178000	-300.3827	-273.8872	-26.4955	2.90131	0.148857	0.376419	0.474724	0.283389	0.316474	0.200069	0.200069	0.05745654
178200	-301.2256	-279.5219	-21.70375	2.478642	0.171218	0.282041	0.546741	0.377749	0.341216	0.140518	0.140518	0.001830755
178400	-299.7333	-271.8108	-27.92248	3.053385	0.127502	0.375486	0.497012	0.253489	0.301929	0.222291	0.222291	0.04765921
178600	-298.7155	-269.7897	-28.92587	3.173346	0.132313	0.267238	0.60045	0.331154	0.332781	0.168033	0.168033	0.02873878
178800	-299.319	-275.6881	-23.63095	2.612252	0.161159	0.438446	0.400395	0.268775	0.309803	0.210711	0.210711	0.06034199
179000	-297.9208	-268.5897	-29.33116	3.231377	0.114234	0.299917	0.585848	0.275827	0.313125	0.205524	0.205524	0.01180653
179200	-299.314	-268.7663	-30.54774	3.265358	0.141192	0.312847	0.54596	0.310969	0.326884	0.181074	0.181074	0.0975402
179400	-300.8442	-272.4237	-28.4205	3.016469	0.124946	0.238252	0.636802	0.344015	0.335813	0.160086	0.160086	0.132938
179600	-298.8918	-273.8796	-25.01228	2.799462	0.137495	0.424788	0.437717	0.244531	0.296876	0.229297	0.229297	0.01203426
179800	-303.5506	-277.3099	-26.24069	2.720304	0.117912	0.436614	0.445474	0.212635	0.276128	0.255618	0.255618	0.2125789
180000	-302.0924	-267.5677	-34.52471	3.521742	0.108736	0.373694	0.51757	0.225393	0.284955	0.244826	0.244826	0.2438425
180200	-299.6271	-277.404	-22.22306	2.524989	0.152206	0.437834	0.40996	0.257958	0.304328	0.218857	0.218857	0.007260459
180400	-300.0968	-279.6376	-20.45922	2.31386	0.150192	0.304355	0.545453	0.330421	0.332591	0.168494	0.168494	0.04132569
180600	-303.1562	-274.3814	-28.77483	3.025065	0.165028	0.412394	0.422579	0.285801	0.317497	0.198351	0.198351	0.1592841
180800	-298.0911	-268.3653	-29.72585	3.257275	0.134968	0.307076	0.557956	0.305327	0.32498	0.184846	0.184846	0.02499393
181000	-303.0658	-277.5573	-25.5085	2.697117	0.164873	0.544337	0.29079	0.232474	0.289548	0.238989	0.238989	0.1593298
181200	-301.2549	-272.946	-28.30884	2.89547	0.115775	0.276994	0.607231	0.294767	0.321107	0.192063	0.192063	0.2472346
181400	-299.238	-272.264	-26.97396	2.954136	0.151533	0.335374	0.513092	0.311216	0.326965	0.18091	0.18091	0.05420535
181600	-300.5012	-268.7163	-31.78487	3.257131	0.113765	0.351074	0.535161	0.24474	0.296998	0.229131	0.229131	0.2326042
181800	-302.3266	-273.9181	-28.40855	3.026084	0.166911	0.42523	0.407858	0.281877	0.315822	0.20115	0.20115	0.1283519
182000	-302.5045	-264.1191	-38.38546	4.107257	0.14607	0.296749	0.557181	0.329865	0.332446	0.168845	0.168845	0.04139659
182200	-298.1948	-272.0628	-26.13197	2.899606	0.12912	0.347889	0.522991	0.270686	0.310722	0.209296	0.209296	0.0237429
182400	-300.7155	-267.8493	-32.86618	3.467925	0.139528	0.305809	0.554663	0.313309	0.32764	0.179525	0.179525	0.128107
182600	-301.5128	-271.2756	-30.23726	3.234282	0.156817	0.265614	0.57757	0.371225	0.34045	0.144162	0.144162	0.09883597
182800	-301.2737	-278.8423	-22.43141	2.487958	0.121317	0.359566	0.519118	0.252279	0.301266	0.223227	0.223227	0.06329081
183000	-303.7627	-279.0321	-24.73057	2.391795	0.161802	0.356049	0.482149	0.312449	0.327365	0.180093	0.180093	0.3768912
183200	-302.4937	-281.9279	-20.56576	2.364708	0.16898	0.459787	0.371233	0.268748	0.30979	0.210731	0.210731	0.001923858
183400	-302.254	-274.5395	-27.71447	3.042724	0.134961	0.314699	0.55034	0.30014	0.323128	0.188366	0.188366	0.03844977
183600	-299.5242	-277.8086	-21.7156	2.41572	0.149991	0.366767	0.483242	0.290254	0.319327	0.195209	0.195209	0.06519973
183800	-299.5607	-271.6682	-27.89251	3.032871	0.136007	0.286412	0.577582	0.321972	0.330273	0.173878	0.173878	0.06487763
184000	-298.8822	-273.9411	-24.9411	2.763627	0.127428	0.340573	0.531999	0.272281	0.311479	0.20812	0.20812	0.04043601
184200	-303.3665	-281.8701	-21.49634	2.270913	0.173375	0.579656	0.246969	0.230237	0.28812	0.240822	0.240822	0.18593
184400	-301.7019	-274.3348	-27.36717	3.020256	0.129007	0.378863	0.49213	0.254016	0.302216	0.221884	0.221884	0.02628972
184600	-302.2617	-278.8804	-23.3813	2.571863	0.159425	0.567867	0.272708	0.219204	0.280763	0.250017	0.250017	0.07542756
184800	-301.6891	-276.9496	-24.73949	2.736111	0.171706	0.482506	0.345788	0.262462	0.306664	0.215437	0.215437	0.04630656
185000	-301.622	-276.894	-24.72805	2.667586	0.162507	0.291561	0.545932	0.357891	0.338473	0.151818	0.151818	0.1141976
185200	-300.0595	-275.1056	-24.95387	2.710627	0.165176	0.394523	0.440301	0.295116	0.321242	0.191821	0.191821	0.09280289
185400	-298.4915	-269.5786	-28.91287	3.166967	0.120141	0.27374	0.606119	0.305018	0.324872	0.185055	0.185055	0.03463936
185600	-300.0286	-278.619	-21.40956	2.402106	0.146286	0.457508	0.396206	0.242279	0.295553	0.231084	0.231084	0.0478762
185800	-299.3402	-272.3735	-26.96668	2.953218	0.117862	0.266361	0.615777	0.306754	0.325472	0.183887	0.183887	0.05406016
186000	-302.775	-281.9007	-20.87429	2.207306	0.142861	0.405924	0.451215	0.260323	0.305564	0.217056	0.217056	0.1830273
186200	-301.3401	-276.3116	-25.02851	2.70401	0.100645	0.32944	0.569916	0.234011	0.290516	0.237736	0.237736	0.1083945
186400	-300.9207	-277.343	-23.5777	2.46158	0.146579	0.415453	0.437968	0.260801	0.305812	0.216693	0.216693	0.2028003
186600	-304.2358	-282.0399	-22.19588	2.332822	0.187119	0.517695	0.295186	0.265487	0.308187	0.213163	0.213163	0.1911536
186800	-307.5679	-278.4746	-29.09336	2.712669	0.116367	0.298125	0.585508	0.280747	0.315328	0.201962	0.201962	0.516317
187000	-300.9965	-278.3418	-22.65468	2.538235	0.109767	0.278633	0.611599	0.282614	0.316141	0.200623	0.200623	0.03735846
187200	-301.0272	-274.3168	-26.71046	2.861672	0.156499	0.396899	0.446602	0.282796	0.316219	0.200493	0.200493	0.1179506
187400	-299.9761	-274.4866	-25.48948	2.772024	0.134332	0.385353	0.480315	0.258488	0.304606	0.218453	0.218453	0.08611314
187600	-298.3865	-271.139	-27.24753	3.027912	0.145932	0.306182	0.547887	0.322777	0.330505	0.173359	0.173359	0.006810897
187800	-299.1592	-275.8634	-23.29577	2.634085	0.119058	0.367757	0.513185	0.244565	0.296895	0.22927	0.22927	0.005686982
188000	-299.7549	-273.3726	-26.38229	2.85333	0.123937	0.345243	0.53082	0.264156	0.307521	0.214161	0.214161	0.09226449
188200	-301.3873	-272.4655	-28.92185	3.195437	0.164846	0.382547	0.452607	0.301147	0.323495	0.187679	0.187679	0.006784437
188400	-301.739	-275.5796	-26.15941	2.83861	0.1638	0.481103	0.355096	0.253992	0.302203	0.221903	0.221903	0.0852203
188600	-299.8226	-274.0304	-25.79222	2.702572	0.128763	0.317476	0.553761	0.288552	0.318636	0.196406	0.196406	0.1863015
188800	-298.8005	-275.9194	-22.88114	2.582092	0.142538	0.413481	0.443981	0.256354	0.303476	0.220085	0.220085	0.01615991
189000	-306.972	-283.9081	-23.0639	2.502597	0.142553	0.682917	0.17453	0.172693	0.243662	0.291822	0.291822	0.1072279
189200	-300.0012	-270.4229	-29.57825	3.150557	0.145044	0.291857	0.563099	0.331984	0.332993	0.167512	0.167512	0.1144112
189400	-301.5344	-275.2249	-26.30953	2.863199	0.110053	0.293912	0.596035	0.272431	0.311549	0.20801	0.20801	0.07964534
189600	-299.4625	-275.6016	-23.86084	2.61129	0.126061	0.402668	0.471271	0.238423	0.29324	0.234168	0.234168	0.08419487
189800	-303.4295	-278.0655	-25.36398	2.768258	0.18523	0.528925	0.285846	0.259369	0.305068	0.217781	0.217781	0.07641659
190000	-301.0854	-279.0997	-21.98572	2.439841	0.185593	0.352062	0.462346	0.34519	0.336062	0.159374	0.159374	0.06819075
190200	-299.17	-267.1461	-32.02392	3.509362	0.140392	0.2724	0.587208	0.340104	0.334949	0.162474	0.162474	0.003086632
190400	-300.9743	-278.0313	-22.94303	2.537737	0.164606	0.445594	0.3898	0.269758	0.310277	0.209983	0.209983	0.0677102
190600	-299.6015	-277.0648	-22.53667	2.506611	0.14393	0.381729	0.474341	0.273809	0.312194	0.206998	0.206998	0.05780596
190800	-298.7758	-267.828	-30.94773	3.336848	0.108085	0.296077	0.595838	0.26743	0.309147	0.211712	0.211712	0.06821309
191000	-298.2823	-269.1306	-29.15171	3.160526	0.124623	0.308292	0.567085	0.28787	0.318356	0.196887	0.196887	0.06547336
191200	-302.8413	-282.6737	-20.16754	2.230664	0.161435	0.461411	0.377154	0.259189	0.304974	0.217919	0.217919	0.09738975
191400	-304.7035	-280.4806	-24.22296	2.350431	0.189764	0.401089	0.409147	0.321169	0.33004	0.174395	0.174395	0.3672179
191600	-302.8996	-282.0641	-20.83547	2.384195	0.139006	0.365491	0.495503	0.275533	0.31299	0.205738	0.205738	0.008997263
191800	-304.2349	-277.0926	-27.14233	2.935783	0.119925	0.258707	0.621368	0.316732	0.328712	0.177278	0.177278	0.08590011
192000	-303.1749	-280.9751	-22.19977	2.491062	0.183263	0.550367	0.26637	0.249803	0.29989	0.225153	0.225153	0.03714227
192200	-300.1817	-272.4097	-27.77198	2.92008	0.155618	0.403348	0.441034	0.278404	0.314291	0.203653	0.203653	0.1685329
192400	-298.7157	-269.128	-29.58775	3.266426	0.1226	0.315727	0.561673	0.2797	0.314867	0.202716	0.202716	0.002412526
192600	-304.5636	-277.8199	-26.74374	2.834963	0.127988	0.466196	0.405817	0.215401	0.278103	0.253248	0.253248	0.1458971
192800	-303.2743	-280.0394	-23.23492	2.510328	0.196402	0.4749	0.328698	0.292569	0.32025	0.193591	0.193591	0.1220571
193000	-299.6936	-270.9279	-28.76569	3.009321	0.124959	0.363412	0.511628	0.255869	0.303217	0.220457	0.220457	0.1777089
193200	-303.3879	-275.9618	-27.42605	2.71459	0.172432	0.358374	0.469194	0.324849	0.33109	0.172031	0.172031	0.3334375
193400	-301.0636	-275.7331	-25.33052	2.838537	0.154512	0.42063	0.424858	0.26865	0.309742	0.210804	0.210804	0.004535555
193600	-301.6163	-267.9047	-33.71163	3.532165	0.131315	0.41455	0.454135	0.240563	0.294531	0.232453	0.232453	0.1516206
193800	-301.1061	-274.884	-26.22208	2.824175	0.164388	0.44503	0.390582	0.269746	0.310272	0.209991	0.209991	0.1061443
194000	-300.432	-274.8192	-25.61282	2.769947	0.144626	0.413461	0.441913	0.259145	0.304951	0.217952	0.217952	0.1023782
194200	-299.5812	-269.8845	-29.69676	3.089499	0.123567	0.322654	0.553779	0.276919	0.313622	0.204729	0.204729	0.1902545
194400	-299.3935	-275.5985	-23.79501	2.566248	0.153061	0.393833	0.453105	0.279874	0.314944	0.202591	0.202591	0.1232709
194600	-299.8063	-278.1781	-21.62816	2.398939	0.14729	0.361027	0.491683	0.289761	0.319128	0.195556	0.195556	0.07158769
194800	-304.6576	-286.7528	-17.90478	1.963775	0.148759	0.421989	0.429251	0.260639	0.305728	0.216817	0.216817	0.1354388
195000	-303.9913	-280.2639	-23.72735	2.603824	0.199674	0.587997	0.21233	0.253499	0.301934	0.222283	0.222283	0.07740573
195200	-298.9097	-271.5749	-27.33481	2.997549	0.148542	0.40497	0.446488	0.268363	0.309603	0.211017	0.211017	0.04640871
195400	-301.0518	-277.5544	-23.49746	2.513176	0.152381	0.362726	0.484894	0.295824	0.321513	0.191331	0.191331	0.1432518
195600	-302.5289	-272.6771	-29.85184	3.26375	0.161681	0.443108	0.395211	0.267335	0.3091	0.211783	0.211783	0.03086213
195800	-300.9376	-270.1379	-30.7997	3.218188	0.120523	0.305701	0.573777	0.282769	0.316208	0.200512	0.200512	0.1692225
196000	-299.0034	-266.7167	-32.28674	3.521477	0.117499	0.304359	0.578142	0.278527	0.314346	0.203563	0.203563	0.01711975
196200	-300.7161	-268.8689	-31.84719	3.418247	0.124175	0.312953	0.562873	0.28407	0.316765	0.199583	0.199583	0.07765141
196400	-300.9865	-275.6794	-25.30718	2.684641	0.165875	0.42422	0.409905	0.281099	0.315483	0.201709	0.201709	0.1516728
196600	-300.7487	-269.896	-30.85276	3.261629	0.16172	0.311745	0.526535	0.341566	0.335278	0.161578	0.161578	0.1331814
196800	-298.4352	-273.5402	-24.89491	2.765583	0.136885	0.303391	0.559723	0.310907	0.326864	0.181115	0.181115	0.03310914
197000	-301.307	-270.2668	-31.04022	3.030037	0.134871	0.31024	0.554889	0.303006	0.324163	0.186415	0.186415	0.378051
197200	-299.7653	-272.5577	-27.20763	2.868479	0.138214	0.315888	0.545899	0.304368	0.324645	0.185494	0.185494	0.1612056
197400	-297.8584	-269.2761	-28.58233	3.164468	0.143213	0.35159	0.505197	0.289434	0.318996	0.195785	0.195785	0.003903094
197600	-299.4048	-275.9561	-23.44869	2.589583	0.146587	0.437288	0.416125	0.251059	0.300591	0.224175	0.224175	0.06601215
197800	-304.0282	-282.6485	-21.37969	2.394055	0.177727	0.429563	0.39271	0.292655	0.320284	0.19353	0.19353	0.05367543
198000	-300.0712	-275.6625	-24.40871	2.722486	0.168611	0.447653	0.383736	0.273602	0.312097	0.207151	0.207151	0.0279449
198200	-301.026	-266.8152	-34.21078	3.444413	0.11528	0.326676	0.558044	0.26084	0.305832	0.216664	0.216664	0.2886293
198400	-298.6053	-271.0798	-27.52544	3.059782	0.146491	0.400562	0.452947	0.267781	0.309319	0.21145	0.21145	0.002858852
198600	-301.046	-278.0293	-23.01661	2.595957	0.191866	0.422869	0.385265	0.312112	0.327256	0.180316	0.180316	0.01588538
198800	-303.3578	-284.2699	-19.08787	2.187205	0.152219	0.466998	0.380784	0.245824	0.297626	0.228275	0.228275	0.03023408
199000	-298.7361	-270.6905	-28.04557	3.019149	0.139831	0.28918	0.570989	0.325937	0.331391	0.171336	0.171336	0.09399286
199200	-300.0711	-273.112	-26.95908	2.97049	0.168862	0.424334	0.406804	0.284665	0.317018	0.199159	0.199159	0.03510968
199400	-298.9378	-268.6399	-30.29795	3.281639	0.126109	0.250608	0.623283	0.334759	0.333686	0.165778	0.165778	0.05779863
199600	-300.7882	-274.1781	-26.61009	2.790646	0.118292	0.306788	0.57492	0.278282	0.314236	0.203741	0.203741	0.182985
199800	-302.8062	-279.9249	-22.88138	2.544627	0.164245	0.700715	0.13504	0.189888	0.258563	0.275775	0.275775	0.05147757
200000	-299.8563	-279.5155	-20.34075	2.338659	0.141154	0.342692	0.516154	0.291733	0.319919	0.194174	0.194174	0.005349637
