Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
68200	-737.546	-717.2474	-20.29859	0.3126253	0.2757344
68400	-737.2415	-719.2554	-17.9861	0.3136086	0.06306413
68600	-737.3563	-719.0125	-18.34385	0.2894493	0.1187679
68800	-736.0525	-718.1063	-17.94622	0.3091892	0.06616088
69000	-735.3039	-716.7112	-18.59273	0.3237273	0.1083804
69200	-731.5887	-713.6402	-17.94856	0.3006945	0.07356231
69400	-734.9094	-717.8128	-17.0966	0.2831853	0.01129197
69600	-731.8144	-714.0669	-17.74746	0.332877	0.02462032
69800	-741.0901	-721.9355	-19.15462	0.2735097	0.1963407
70000	-737.0294	-719.9938	-17.03563	0.2782476	0.01028816
70200	-733.9617	-715.7175	-18.24416	0.3233569	0.07604999
70400	-734.4268	-715.3068	-19.12004	0.285114	0.1919788
70600	-737.0168	-719.0926	-17.9242	0.365204	0.01248814
70800	-736.403	-719.1559	-17.24714	0.3075729	0.002847549
71000	-733.4168	-715.461	-17.95587	0.351785	0.02694691
71200	-740.6376	-721.9925	-18.64517	0.2822497	0.1532407
71400	-739.3523	-721.8119	-17.54041	0.3392042	0.0007540157
71600	-736.5103	-718.8116	-17.6987	0.323148	0.03055412
71800	-737.0478	-719.774	-17.2738	0.2954318	0.01579727
72000	-737.8712	-720.0002	-17.87102	0.3273723	0.03955618
72200	-742.7972	-723.0382	-19.75904	0.3544188	0.1857957
72400	-735.4083	-717.808	-17.60034	0.2444025	0.093237
72600	-735.9407	-716.8154	-19.1253	0.2798831	0.1919005
72800	-735.089	-714.4839	-20.60511	0.3302414	0.2728368
73000	-733.592	-715.3474	-18.24457	0.3104299	0.08908747
73200	-742.4619	-724.213	-18.24893	0.3392461	0.0695266
73400	-735.5151	-717.2874	-18.22773	0.320285	0.07913364
73600	-735.0368	-718.0027	-17.03413	0.2563457	0.02979892
73800	-737.8907	-720.718	-17.17269	0.2407565	0.05628514
74000	-738.5079	-720.025	-18.48296	0.3091152	0.115209
74200	-743.1681	-725.054	-18.11413	0.3378917	0.05820843
74400	-734.7775	-716.6002	-18.17735	0.3744376	0.0262152
74600	-732.593	-714.1413	-18.4517	0.3061275	0.1146142
