Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
68400	-313.8379	-303.7649	-10.07309	1.159018	0.08717561
68600	-313.8725	-305.1104	-8.762021	1.011975	0.1012007
68800	-313.5316	-305.2627	-8.268869	1.046279	0.02060496
69000	-317.5157	-310.4675	-7.048166	0.7459112	0.1895445
69200	-318.4279	-306.6671	-11.76079	1.283956	0.1257638
69400	-313.9687	-303.7301	-10.23857	1.201618	0.06163339
69600	-314.3315	-305.9263	-8.405169	1.057619	0.02314985
69800	-313.9073	-305.9119	-7.995428	1.03252	0.007698866
70000	-313.1828	-305.2616	-7.921155	1.019999	0.01225974
70200	-313.8256	-303.8926	-9.933043	1.152536	0.07884268
70400	-317.4935	-304.1548	-13.33872	1.187219	0.3827004
70600	-313.8535	-305.8176	-8.035935	0.9606129	0.08102182
70800	-315.6179	-308.2127	-7.40512	0.9094822	0.06963303
71000	-313.7959	-307.3066	-6.489316	0.8544077	0.03357463
71200	-314.1023	-303.1304	-10.97198	1.259178	0.07620597
71400	-317.4544	-302.9351	-14.51932	1.344495	0.3354063
71600	-314.6541	-306.43	-8.224171	0.9861227	0.07549784
71800	-317.8151	-307.124	-10.69113	1.28462	0.02364702
72000	-315.3791	-302.9352	-12.44383	1.401975	0.08169777
72200	-313.604	-303.5124	-10.0916	1.159406	0.08713589
72400	-315.2744	-308.5962	-6.678171	0.907298	0.001276558
72600	-314.3186	-307.8605	-6.458144	0.8806346	0.005710609
72800	-315.3721	-304.986	-10.38608	1.076216	0.1999777
73000	-316.4635	-305.7913	-10.67214	1.278743	0.02861036
73200	-314.4772	-303.7757	-10.70147	1.220518	0.08780718
73400	-315.0143	-304.0539	-10.96041	1.186233	0.1460405
73600	-314.4576	-307.0542	-7.403387	0.8923455	0.08499718
73800	-314.0483	-307.3768	-6.671517	0.9011671	0.006598285
74000	-317.1593	-307.8876	-9.271719	1.151831	0.01617503
74200	-313.939	-304.8257	-9.113302	1.036757	0.111185
